state,year,week,date2,deaths,date,month
Minnesota,2019,13,03/30/2019,871,2019-03-30T04:00:00Z,3
Minnesota,2019,14,04/06/2019,851,2019-04-06T04:00:00Z,4
Minnesota,2019,15,04/13/2019,854,2019-04-13T04:00:00Z,4
Minnesota,2019,16,04/20/2019,874,2019-04-20T04:00:00Z,4
Minnesota,2019,17,04/27/2019,820,2019-04-27T04:00:00Z,4
Minnesota,2019,18,05/04/2019,860,2019-05-04T04:00:00Z,5
Minnesota,2019,19,05/11/2019,883,2019-05-11T04:00:00Z,5
Minnesota,2019,20,05/18/2019,911,2019-05-18T04:00:00Z,5
Minnesota,2019,21,05/25/2019,815,2019-05-25T04:00:00Z,5
Minnesota,2019,22,06/01/2019,874,2019-06-01T04:00:00Z,6
Minnesota,2019,23,06/08/2019,846,2019-06-08T04:00:00Z,6
Minnesota,2019,24,06/15/2019,803,2019-06-15T04:00:00Z,6
Minnesota,2019,25,06/22/2019,790,2019-06-22T04:00:00Z,6
Minnesota,2019,26,06/29/2019,793,2019-06-29T04:00:00Z,6
Minnesota,2019,27,07/06/2019,826,2019-07-06T04:00:00Z,7
Minnesota,2019,28,07/13/2019,846,2019-07-13T04:00:00Z,7
Minnesota,2019,29,07/20/2019,785,2019-07-20T04:00:00Z,7
Minnesota,2019,30,07/27/2019,818,2019-07-27T04:00:00Z,7
Minnesota,2019,31,08/03/2019,846,2019-08-03T04:00:00Z,8
Minnesota,2019,32,08/10/2019,886,2019-08-10T04:00:00Z,8
Minnesota,2019,33,08/17/2019,847,2019-08-17T04:00:00Z,8
Minnesota,2019,34,08/24/2019,825,2019-08-24T04:00:00Z,8
Minnesota,2019,35,08/31/2019,823,2019-08-31T04:00:00Z,8
Minnesota,2019,36,09/07/2019,846,2019-09-07T04:00:00Z,9
Minnesota,2019,37,09/14/2019,762,2019-09-14T04:00:00Z,9
Minnesota,2019,38,09/21/2019,906,2019-09-21T04:00:00Z,9
Minnesota,2019,39,09/28/2019,883,2019-09-28T04:00:00Z,9
Minnesota,2019,40,10/05/2019,879,2019-10-05T04:00:00Z,10
Minnesota,2019,41,10/12/2019,916,2019-10-12T04:00:00Z,10
Minnesota,2019,42,10/19/2019,892,2019-10-19T04:00:00Z,10
Minnesota,2019,43,10/26/2019,839,2019-10-26T04:00:00Z,10
Minnesota,2019,44,11/02/2019,873,2019-11-02T04:00:00Z,11
Minnesota,2019,45,11/09/2019,860,2019-11-09T05:00:00Z,11
Minnesota,2019,46,11/16/2019,938,2019-11-16T05:00:00Z,11
Minnesota,2019,47,11/23/2019,890,2019-11-23T05:00:00Z,11
Minnesota,2019,48,11/30/2019,870,2019-11-30T05:00:00Z,11
Minnesota,2019,49,12/07/2019,923,2019-12-07T05:00:00Z,12
Minnesota,2019,50,12/14/2019,891,2019-12-14T05:00:00Z,12
Minnesota,2019,51,12/21/2019,932,2019-12-21T05:00:00Z,12
Minnesota,2019,52,12/28/2019,1005,2019-12-28T05:00:00Z,12
Minnesota,2020,1,01/04/2020,1009,2020-01-04T05:00:00Z,1
Minnesota,2020,2,01/11/2020,950,2020-01-11T05:00:00Z,1
Minnesota,2020,3,01/18/2020,945,2020-01-18T05:00:00Z,1
Minnesota,2020,4,01/25/2020,956,2020-01-25T05:00:00Z,1
Minnesota,2020,5,02/01/2020,941,2020-02-01T05:00:00Z,2
Minnesota,2020,6,02/08/2020,917,2020-02-08T05:00:00Z,2
Minnesota,2020,7,02/15/2020,935,2020-02-15T05:00:00Z,2
Minnesota,2020,8,02/22/2020,908,2020-02-22T05:00:00Z,2
Minnesota,2020,9,02/29/2020,921,2020-02-29T05:00:00Z,2
Minnesota,2020,10,03/07/2020,932,2020-03-07T05:00:00Z,3
Minnesota,2020,11,03/14/2020,860,2020-03-14T04:00:00Z,3
Minnesota,2020,12,03/21/2020,870,2020-03-21T04:00:00Z,3
Minnesota,2020,13,03/28/2020,883,2020-03-28T04:00:00Z,3
Minnesota,2020,14,04/04/2020,881,2020-04-04T04:00:00Z,4
Minnesota,2020,15,04/11/2020,854,2020-04-11T04:00:00Z,4
Minnesota,2020,16,04/18/2020,782,2020-04-18T04:00:00Z,4
Minnesota,2020,17,04/25/2020,337,2020-04-25T04:00:00Z,4
Mississippi,2019,1,01/05/2019,657,2019-01-05T05:00:00Z,1
Mississippi,2019,2,01/12/2019,649,2019-01-12T05:00:00Z,1
Mississippi,2019,3,01/19/2019,637,2019-01-19T05:00:00Z,1
Mississippi,2019,4,01/26/2019,624,2019-01-26T05:00:00Z,1
Mississippi,2019,5,02/02/2019,653,2019-02-02T05:00:00Z,2
Mississippi,2019,6,02/09/2019,706,2019-02-09T05:00:00Z,2
Mississippi,2019,7,02/16/2019,674,2019-02-16T05:00:00Z,2
Mississippi,2019,8,02/23/2019,652,2019-02-23T05:00:00Z,2
Mississippi,2019,9,03/02/2019,633,2019-03-02T05:00:00Z,3
Mississippi,2019,10,03/09/2019,647,2019-03-09T05:00:00Z,3
Mississippi,2019,11,03/16/2019,628,2019-03-16T04:00:00Z,3
Mississippi,2019,12,03/23/2019,635,2019-03-23T04:00:00Z,3
Mississippi,2019,13,03/30/2019,596,2019-03-30T04:00:00Z,3
Mississippi,2019,14,04/06/2019,659,2019-04-06T04:00:00Z,4
Mississippi,2019,15,04/13/2019,632,2019-04-13T04:00:00Z,4
Mississippi,2019,16,04/20/2019,568,2019-04-20T04:00:00Z,4
Mississippi,2019,17,04/27/2019,603,2019-04-27T04:00:00Z,4
Mississippi,2019,18,05/04/2019,639,2019-05-04T04:00:00Z,5
Mississippi,2019,19,05/11/2019,624,2019-05-11T04:00:00Z,5
Mississippi,2019,20,05/18/2019,610,2019-05-18T04:00:00Z,5
Mississippi,2019,21,05/25/2019,627,2019-05-25T04:00:00Z,5
Mississippi,2019,22,06/01/2019,656,2019-06-01T04:00:00Z,6
Mississippi,2019,23,06/08/2019,617,2019-06-08T04:00:00Z,6
Mississippi,2019,24,06/15/2019,610,2019-06-15T04:00:00Z,6
Mississippi,2019,25,06/22/2019,563,2019-06-22T04:00:00Z,6
Mississippi,2019,26,06/29/2019,581,2019-06-29T04:00:00Z,6
Mississippi,2019,27,07/06/2019,569,2019-07-06T04:00:00Z,7
Mississippi,2019,28,07/13/2019,628,2019-07-13T04:00:00Z,7
Mississippi,2019,29,07/20/2019,576,2019-07-20T04:00:00Z,7
Mississippi,2019,30,07/27/2019,530,2019-07-27T04:00:00Z,7
Mississippi,2019,31,08/03/2019,601,2019-08-03T04:00:00Z,8
Mississippi,2019,32,08/10/2019,643,2019-08-10T04:00:00Z,8
Mississippi,2019,33,08/17/2019,578,2019-08-17T04:00:00Z,8
Mississippi,2019,34,08/24/2019,598,2019-08-24T04:00:00Z,8
Mississippi,2019,35,08/31/2019,532,2019-08-31T04:00:00Z,8
Mississippi,2019,36,09/07/2019,594,2019-09-07T04:00:00Z,9
Mississippi,2019,37,09/14/2019,615,2019-09-14T04:00:00Z,9
Mississippi,2019,38,09/21/2019,539,2019-09-21T04:00:00Z,9
Mississippi,2019,39,09/28/2019,580,2019-09-28T04:00:00Z,9
Mississippi,2019,40,10/05/2019,588,2019-10-05T04:00:00Z,10
Mississippi,2019,41,10/12/2019,574,2019-10-12T04:00:00Z,10
Mississippi,2019,42,10/19/2019,564,2019-10-19T04:00:00Z,10
Mississippi,2019,43,10/26/2019,585,2019-10-26T04:00:00Z,10
Mississippi,2019,44,11/02/2019,596,2019-11-02T04:00:00Z,11
Mississippi,2019,45,11/09/2019,638,2019-11-09T05:00:00Z,11
Mississippi,2019,46,11/16/2019,621,2019-11-16T05:00:00Z,11
Mississippi,2019,47,11/23/2019,636,2019-11-23T05:00:00Z,11
Mississippi,2019,48,11/30/2019,597,2019-11-30T05:00:00Z,11
Mississippi,2019,49,12/07/2019,630,2019-12-07T05:00:00Z,12
Mississippi,2019,50,12/14/2019,684,2019-12-14T05:00:00Z,12
Mississippi,2019,51,12/21/2019,662,2019-12-21T05:00:00Z,12
Mississippi,2019,52,12/28/2019,608,2019-12-28T05:00:00Z,12
Mississippi,2020,1,01/04/2020,672,2020-01-04T05:00:00Z,1
Mississippi,2020,2,01/11/2020,643,2020-01-11T05:00:00Z,1
Mississippi,2020,3,01/18/2020,621,2020-01-18T05:00:00Z,1
Mississippi,2020,4,01/25/2020,606,2020-01-25T05:00:00Z,1
Mississippi,2020,5,02/01/2020,600,2020-02-01T05:00:00Z,2
Mississippi,2020,6,02/08/2020,701,2020-02-08T05:00:00Z,2
Mississippi,2020,7,02/15/2020,639,2020-02-15T05:00:00Z,2
Mississippi,2020,8,02/22/2020,622,2020-02-22T05:00:00Z,2
Mississippi,2020,9,02/29/2020,660,2020-02-29T05:00:00Z,2
Mississippi,2020,10,03/07/2020,641,2020-03-07T05:00:00Z,3
Mississippi,2020,11,03/14/2020,606,2020-03-14T04:00:00Z,3
Mississippi,2020,12,03/21/2020,602,2020-03-21T04:00:00Z,3
Mississippi,2020,13,03/28/2020,668,2020-03-28T04:00:00Z,3
Mississippi,2020,14,04/04/2020,663,2020-04-04T04:00:00Z,4
Mississippi,2020,15,04/11/2020,626,2020-04-11T04:00:00Z,4
Mississippi,2020,16,04/18/2020,581,2020-04-18T04:00:00Z,4
Mississippi,2020,17,04/25/2020,234,2020-04-25T04:00:00Z,4
Mississippi,2020,18,05/02/2020,NA,2020-05-02T04:00:00Z,5
Missouri,2019,1,01/05/2019,1283,2019-01-05T05:00:00Z,1
Missouri,2019,2,01/12/2019,1355,2019-01-12T05:00:00Z,1
Missouri,2019,3,01/19/2019,1308,2019-01-19T05:00:00Z,1
Missouri,2019,4,01/26/2019,1278,2019-01-26T05:00:00Z,1
Missouri,2019,5,02/02/2019,1282,2019-02-02T05:00:00Z,2
Missouri,2019,6,02/09/2019,1324,2019-02-09T05:00:00Z,2
Missouri,2019,7,02/16/2019,1382,2019-02-16T05:00:00Z,2
Missouri,2019,8,02/23/2019,1291,2019-02-23T05:00:00Z,2
Missouri,2019,9,03/02/2019,1277,2019-03-02T05:00:00Z,3
Missouri,2019,10,03/09/2019,1315,2019-03-09T05:00:00Z,3
Missouri,2019,11,03/16/2019,1340,2019-03-16T04:00:00Z,3
Missouri,2019,12,03/23/2019,1312,2019-03-23T04:00:00Z,3
Missouri,2019,13,03/30/2019,1276,2019-03-30T04:00:00Z,3
Missouri,2019,14,04/06/2019,1186,2019-04-06T04:00:00Z,4
Missouri,2019,15,04/13/2019,1214,2019-04-13T04:00:00Z,4
Missouri,2019,16,04/20/2019,1224,2019-04-20T04:00:00Z,4
Missouri,2019,17,04/27/2019,1252,2019-04-27T04:00:00Z,4
Missouri,2019,18,05/04/2019,1232,2019-05-04T04:00:00Z,5
Missouri,2019,19,05/11/2019,1143,2019-05-11T04:00:00Z,5
Missouri,2019,20,05/18/2019,1278,2019-05-18T04:00:00Z,5
Missouri,2019,21,05/25/2019,1270,2019-05-25T04:00:00Z,5
Missouri,2019,22,06/01/2019,1177,2019-06-01T04:00:00Z,6
Missouri,2019,23,06/08/2019,1153,2019-06-08T04:00:00Z,6
Missouri,2019,24,06/15/2019,1181,2019-06-15T04:00:00Z,6
Missouri,2019,25,06/22/2019,1188,2019-06-22T04:00:00Z,6
Missouri,2019,26,06/29/2019,1277,2019-06-29T04:00:00Z,6
Missouri,2019,27,07/06/2019,1256,2019-07-06T04:00:00Z,7
Missouri,2019,28,07/13/2019,1245,2019-07-13T04:00:00Z,7
Missouri,2019,29,07/20/2019,1186,2019-07-20T04:00:00Z,7
Missouri,2019,30,07/27/2019,1226,2019-07-27T04:00:00Z,7
Missouri,2019,31,08/03/2019,1151,2019-08-03T04:00:00Z,8
Missouri,2019,32,08/10/2019,1176,2019-08-10T04:00:00Z,8
Missouri,2019,33,08/17/2019,1191,2019-08-17T04:00:00Z,8
Missouri,2019,34,08/24/2019,1159,2019-08-24T04:00:00Z,8
Missouri,2019,35,08/31/2019,1183,2019-08-31T04:00:00Z,8
Missouri,2019,36,09/07/2019,1197,2019-09-07T04:00:00Z,9
Missouri,2019,37,09/14/2019,1176,2019-09-14T04:00:00Z,9
Missouri,2019,38,09/21/2019,1181,2019-09-21T04:00:00Z,9
Missouri,2019,39,09/28/2019,1254,2019-09-28T04:00:00Z,9
Missouri,2019,40,10/05/2019,1163,2019-10-05T04:00:00Z,10
Missouri,2019,41,10/12/2019,1162,2019-10-12T04:00:00Z,10
Missouri,2019,42,10/19/2019,1199,2019-10-19T04:00:00Z,10
Missouri,2019,43,10/26/2019,1190,2019-10-26T04:00:00Z,10
Missouri,2019,44,11/02/2019,1264,2019-11-02T04:00:00Z,11
Missouri,2019,45,11/09/2019,1240,2019-11-09T05:00:00Z,11
Missouri,2019,46,11/16/2019,1323,2019-11-16T05:00:00Z,11
Missouri,2019,47,11/23/2019,1313,2019-11-23T05:00:00Z,11
Missouri,2019,48,11/30/2019,1255,2019-11-30T05:00:00Z,11
Missouri,2019,49,12/07/2019,1225,2019-12-07T05:00:00Z,12
Missouri,2019,50,12/14/2019,1247,2019-12-14T05:00:00Z,12
Missouri,2019,51,12/21/2019,1257,2019-12-21T05:00:00Z,12
Missouri,2019,52,12/28/2019,1332,2019-12-28T05:00:00Z,12
Missouri,2020,1,01/04/2020,1323,2020-01-04T05:00:00Z,1
Missouri,2020,2,01/11/2020,1320,2020-01-11T05:00:00Z,1
Missouri,2020,3,01/18/2020,1317,2020-01-18T05:00:00Z,1
Missouri,2020,4,01/25/2020,1327,2020-01-25T05:00:00Z,1
Missouri,2020,5,02/01/2020,1344,2020-02-01T05:00:00Z,2
Missouri,2020,6,02/08/2020,1300,2020-02-08T05:00:00Z,2
Missouri,2020,7,02/15/2020,1317,2020-02-15T05:00:00Z,2
Missouri,2020,8,02/22/2020,1326,2020-02-22T05:00:00Z,2
Missouri,2020,9,02/29/2020,1307,2020-02-29T05:00:00Z,2
Missouri,2020,10,03/07/2020,1288,2020-03-07T05:00:00Z,3
Missouri,2020,11,03/14/2020,1186,2020-03-14T04:00:00Z,3
Missouri,2020,12,03/21/2020,1153,2020-03-21T04:00:00Z,3
Missouri,2020,13,03/28/2020,1188,2020-03-28T04:00:00Z,3
Missouri,2020,14,04/04/2020,1106,2020-04-04T04:00:00Z,4
Missouri,2020,15,04/11/2020,1134,2020-04-11T04:00:00Z,4
Missouri,2020,16,04/18/2020,799,2020-04-18T04:00:00Z,4
Missouri,2020,17,04/25/2020,242,2020-04-25T04:00:00Z,4
Montana,2019,1,01/05/2019,221,2019-01-05T05:00:00Z,1
Montana,2019,2,01/12/2019,207,2019-01-12T05:00:00Z,1
Montana,2019,3,01/19/2019,210,2019-01-19T05:00:00Z,1
Montana,2019,4,01/26/2019,227,2019-01-26T05:00:00Z,1
Montana,2019,5,02/02/2019,205,2019-02-02T05:00:00Z,2
Montana,2019,6,02/09/2019,221,2019-02-09T05:00:00Z,2
Montana,2019,7,02/16/2019,218,2019-02-16T05:00:00Z,2
Montana,2019,8,02/23/2019,231,2019-02-23T05:00:00Z,2
Montana,2019,9,03/02/2019,224,2019-03-02T05:00:00Z,3
Montana,2019,10,03/09/2019,242,2019-03-09T05:00:00Z,3
Montana,2019,11,03/16/2019,209,2019-03-16T04:00:00Z,3
Montana,2019,12,03/23/2019,208,2019-03-23T04:00:00Z,3
Montana,2019,13,03/30/2019,186,2019-03-30T04:00:00Z,3
Montana,2019,14,04/06/2019,208,2019-04-06T04:00:00Z,4
Montana,2019,15,04/13/2019,198,2019-04-13T04:00:00Z,4
Montana,2019,16,04/20/2019,227,2019-04-20T04:00:00Z,4
Montana,2019,17,04/27/2019,180,2019-04-27T04:00:00Z,4
Montana,2019,18,05/04/2019,195,2019-05-04T04:00:00Z,5
Montana,2019,19,05/11/2019,195,2019-05-11T04:00:00Z,5
Montana,2019,20,05/18/2019,192,2019-05-18T04:00:00Z,5
Montana,2019,21,05/25/2019,189,2019-05-25T04:00:00Z,5
Montana,2019,22,06/01/2019,185,2019-06-01T04:00:00Z,6
Montana,2019,23,06/08/2019,201,2019-06-08T04:00:00Z,6
Montana,2019,24,06/15/2019,193,2019-06-15T04:00:00Z,6
Montana,2019,25,06/22/2019,168,2019-06-22T04:00:00Z,6
Montana,2019,26,06/29/2019,207,2019-06-29T04:00:00Z,6
Montana,2019,27,07/06/2019,193,2019-07-06T04:00:00Z,7
Montana,2019,28,07/13/2019,170,2019-07-13T04:00:00Z,7
Montana,2019,29,07/20/2019,196,2019-07-20T04:00:00Z,7
Montana,2019,30,07/27/2019,219,2019-07-27T04:00:00Z,7
Montana,2019,31,08/03/2019,187,2019-08-03T04:00:00Z,8
Montana,2019,32,08/10/2019,186,2019-08-10T04:00:00Z,8
Montana,2019,33,08/17/2019,175,2019-08-17T04:00:00Z,8
Montana,2019,34,08/24/2019,193,2019-08-24T04:00:00Z,8
Montana,2019,35,08/31/2019,202,2019-08-31T04:00:00Z,8
Montana,2019,36,09/07/2019,205,2019-09-07T04:00:00Z,9
Montana,2019,37,09/14/2019,186,2019-09-14T04:00:00Z,9
Montana,2019,38,09/21/2019,185,2019-09-21T04:00:00Z,9
Montana,2019,39,09/28/2019,197,2019-09-28T04:00:00Z,9
Montana,2019,40,10/05/2019,210,2019-10-05T04:00:00Z,10
Montana,2019,41,10/12/2019,201,2019-10-12T04:00:00Z,10
Montana,2019,42,10/19/2019,203,2019-10-19T04:00:00Z,10
Montana,2019,43,10/26/2019,203,2019-10-26T04:00:00Z,10
Montana,2019,44,11/02/2019,189,2019-11-02T04:00:00Z,11
Montana,2019,45,11/09/2019,199,2019-11-09T05:00:00Z,11
Montana,2019,46,11/16/2019,186,2019-11-16T05:00:00Z,11
Montana,2019,47,11/23/2019,181,2019-11-23T05:00:00Z,11
Montana,2019,48,11/30/2019,196,2019-11-30T05:00:00Z,11
Montana,2019,49,12/07/2019,230,2019-12-07T05:00:00Z,12
Montana,2019,50,12/14/2019,200,2019-12-14T05:00:00Z,12
Montana,2019,51,12/21/2019,194,2019-12-21T05:00:00Z,12
Montana,2019,52,12/28/2019,171,2019-12-28T05:00:00Z,12
Montana,2020,1,01/04/2020,231,2020-01-04T05:00:00Z,1
Montana,2020,2,01/11/2020,210,2020-01-11T05:00:00Z,1
Montana,2020,3,01/18/2020,202,2020-01-18T05:00:00Z,1
Montana,2020,4,01/25/2020,196,2020-01-25T05:00:00Z,1
Montana,2020,5,02/01/2020,217,2020-02-01T05:00:00Z,2
Montana,2020,6,02/08/2020,202,2020-02-08T05:00:00Z,2
Montana,2020,7,02/15/2020,198,2020-02-15T05:00:00Z,2
Montana,2020,8,02/22/2020,218,2020-02-22T05:00:00Z,2
Montana,2020,9,02/29/2020,235,2020-02-29T05:00:00Z,2
Montana,2020,10,03/07/2020,216,2020-03-07T05:00:00Z,3
Montana,2020,11,03/14/2020,215,2020-03-14T04:00:00Z,3
Montana,2020,12,03/21/2020,223,2020-03-21T04:00:00Z,3
Montana,2020,13,03/28/2020,200,2020-03-28T04:00:00Z,3
Montana,2020,14,04/04/2020,167,2020-04-04T04:00:00Z,4
Montana,2020,15,04/11/2020,140,2020-04-11T04:00:00Z,4
Montana,2020,16,04/18/2020,17,2020-04-18T04:00:00Z,4
Nebraska,2019,1,01/05/2019,371,2019-01-05T05:00:00Z,1
Nebraska,2019,2,01/12/2019,385,2019-01-12T05:00:00Z,1
Nebraska,2019,3,01/19/2019,345,2019-01-19T05:00:00Z,1
Nebraska,2019,4,01/26/2019,368,2019-01-26T05:00:00Z,1
Nebraska,2019,5,02/02/2019,343,2019-02-02T05:00:00Z,2
Nebraska,2019,6,02/09/2019,336,2019-02-09T05:00:00Z,2
Nebraska,2019,7,02/16/2019,339,2019-02-16T05:00:00Z,2
Nebraska,2019,8,02/23/2019,374,2019-02-23T05:00:00Z,2
Nebraska,2019,9,03/02/2019,362,2019-03-02T05:00:00Z,3
Nebraska,2019,10,03/09/2019,352,2019-03-09T05:00:00Z,3
Nebraska,2019,11,03/16/2019,317,2019-03-16T04:00:00Z,3
Nebraska,2019,12,03/23/2019,325,2019-03-23T04:00:00Z,3
Nebraska,2019,13,03/30/2019,344,2019-03-30T04:00:00Z,3
Nebraska,2019,14,04/06/2019,354,2019-04-06T04:00:00Z,4
Nebraska,2019,15,04/13/2019,314,2019-04-13T04:00:00Z,4
Nebraska,2019,16,04/20/2019,349,2019-04-20T04:00:00Z,4
Nebraska,2019,17,04/27/2019,321,2019-04-27T04:00:00Z,4
Nebraska,2019,18,05/04/2019,308,2019-05-04T04:00:00Z,5
Nebraska,2019,19,05/11/2019,322,2019-05-11T04:00:00Z,5
Nebraska,2019,20,05/18/2019,347,2019-05-18T04:00:00Z,5
Nebraska,2019,21,05/25/2019,305,2019-05-25T04:00:00Z,5
Nebraska,2019,22,06/01/2019,312,2019-06-01T04:00:00Z,6
Nebraska,2019,23,06/08/2019,302,2019-06-08T04:00:00Z,6
Nebraska,2019,24,06/15/2019,305,2019-06-15T04:00:00Z,6
Nebraska,2019,25,06/22/2019,313,2019-06-22T04:00:00Z,6
Nebraska,2019,26,06/29/2019,291,2019-06-29T04:00:00Z,6
Nebraska,2019,27,07/06/2019,304,2019-07-06T04:00:00Z,7
Nebraska,2019,28,07/13/2019,309,2019-07-13T04:00:00Z,7
Nebraska,2019,29,07/20/2019,311,2019-07-20T04:00:00Z,7
Nebraska,2019,30,07/27/2019,304,2019-07-27T04:00:00Z,7
Nebraska,2019,31,08/03/2019,320,2019-08-03T04:00:00Z,8
Nebraska,2019,32,08/10/2019,300,2019-08-10T04:00:00Z,8
Nebraska,2019,33,08/17/2019,346,2019-08-17T04:00:00Z,8
Nebraska,2019,34,08/24/2019,288,2019-08-24T04:00:00Z,8
Nebraska,2019,35,08/31/2019,298,2019-08-31T04:00:00Z,8
Nebraska,2019,36,09/07/2019,304,2019-09-07T04:00:00Z,9
Nebraska,2019,37,09/14/2019,311,2019-09-14T04:00:00Z,9
Nebraska,2019,38,09/21/2019,323,2019-09-21T04:00:00Z,9
Nebraska,2019,39,09/28/2019,327,2019-09-28T04:00:00Z,9
Nebraska,2019,40,10/05/2019,321,2019-10-05T04:00:00Z,10
Nebraska,2019,41,10/12/2019,366,2019-10-12T04:00:00Z,10
Nebraska,2019,42,10/19/2019,326,2019-10-19T04:00:00Z,10
Nebraska,2019,43,10/26/2019,353,2019-10-26T04:00:00Z,10
Nebraska,2019,44,11/02/2019,316,2019-11-02T04:00:00Z,11
Nebraska,2019,45,11/09/2019,313,2019-11-09T05:00:00Z,11
Nebraska,2019,46,11/16/2019,327,2019-11-16T05:00:00Z,11
Nebraska,2019,47,11/23/2019,340,2019-11-23T05:00:00Z,11
Nebraska,2019,48,11/30/2019,300,2019-11-30T05:00:00Z,11
Nebraska,2019,49,12/07/2019,344,2019-12-07T05:00:00Z,12
Nebraska,2019,50,12/14/2019,348,2019-12-14T05:00:00Z,12
Nebraska,2019,51,12/21/2019,381,2019-12-21T05:00:00Z,12
Nebraska,2019,52,12/28/2019,359,2019-12-28T05:00:00Z,12
Nebraska,2020,1,01/04/2020,345,2020-01-04T05:00:00Z,1
Nebraska,2020,2,01/11/2020,362,2020-01-11T05:00:00Z,1
Nebraska,2020,3,01/18/2020,332,2020-01-18T05:00:00Z,1
Nebraska,2020,4,01/25/2020,358,2020-01-25T05:00:00Z,1
Nebraska,2020,5,02/01/2020,372,2020-02-01T05:00:00Z,2
Nebraska,2020,6,02/08/2020,345,2020-02-08T05:00:00Z,2
Nebraska,2020,7,02/15/2020,325,2020-02-15T05:00:00Z,2
Nebraska,2020,8,02/22/2020,316,2020-02-22T05:00:00Z,2
Nebraska,2020,9,02/29/2020,339,2020-02-29T05:00:00Z,2
Nebraska,2020,10,03/07/2020,354,2020-03-07T05:00:00Z,3
Nebraska,2020,11,03/14/2020,337,2020-03-14T04:00:00Z,3
Nebraska,2020,12,03/21/2020,340,2020-03-21T04:00:00Z,3
Nebraska,2020,13,03/28/2020,321,2020-03-28T04:00:00Z,3
Nebraska,2020,14,04/04/2020,295,2020-04-04T04:00:00Z,4
Nebraska,2020,15,04/11/2020,301,2020-04-11T04:00:00Z,4
Nebraska,2020,16,04/18/2020,225,2020-04-18T04:00:00Z,4
Nebraska,2020,17,04/25/2020,101,2020-04-25T04:00:00Z,4
Nevada,2019,1,01/05/2019,537,2019-01-05T05:00:00Z,1
Nevada,2019,2,01/12/2019,544,2019-01-12T05:00:00Z,1
Nevada,2019,3,01/19/2019,563,2019-01-19T05:00:00Z,1
Nevada,2019,4,01/26/2019,506,2019-01-26T05:00:00Z,1
Nevada,2019,5,02/02/2019,542,2019-02-02T05:00:00Z,2
Nevada,2019,6,02/09/2019,570,2019-02-09T05:00:00Z,2
Nevada,2019,7,02/16/2019,518,2019-02-16T05:00:00Z,2
Nevada,2019,8,02/23/2019,519,2019-02-23T05:00:00Z,2
Nevada,2019,9,03/02/2019,599,2019-03-02T05:00:00Z,3
Nevada,2019,10,03/09/2019,548,2019-03-09T05:00:00Z,3
Nevada,2019,11,03/16/2019,512,2019-03-16T04:00:00Z,3
Nevada,2019,12,03/23/2019,537,2019-03-23T04:00:00Z,3
Nevada,2019,13,03/30/2019,500,2019-03-30T04:00:00Z,3
Nevada,2019,14,04/06/2019,546,2019-04-06T04:00:00Z,4
Nevada,2019,15,04/13/2019,517,2019-04-13T04:00:00Z,4
Nevada,2019,16,04/20/2019,525,2019-04-20T04:00:00Z,4
Nevada,2019,17,04/27/2019,543,2019-04-27T04:00:00Z,4
Nevada,2019,18,05/04/2019,520,2019-05-04T04:00:00Z,5
Nevada,2019,19,05/11/2019,491,2019-05-11T04:00:00Z,5
Nevada,2019,20,05/18/2019,491,2019-05-18T04:00:00Z,5
Nevada,2019,21,05/25/2019,477,2019-05-25T04:00:00Z,5
Nevada,2019,22,06/01/2019,467,2019-06-01T04:00:00Z,6
Nevada,2019,23,06/08/2019,508,2019-06-08T04:00:00Z,6
Nevada,2019,24,06/15/2019,526,2019-06-15T04:00:00Z,6
Nevada,2019,25,06/22/2019,490,2019-06-22T04:00:00Z,6
Nevada,2019,26,06/29/2019,482,2019-06-29T04:00:00Z,6
Nevada,2019,27,07/06/2019,485,2019-07-06T04:00:00Z,7
Nevada,2019,28,07/13/2019,495,2019-07-13T04:00:00Z,7
Nevada,2019,29,07/20/2019,498,2019-07-20T04:00:00Z,7
Nevada,2019,30,07/27/2019,441,2019-07-27T04:00:00Z,7
Nevada,2019,31,08/03/2019,510,2019-08-03T04:00:00Z,8
Nevada,2019,32,08/10/2019,483,2019-08-10T04:00:00Z,8
Nevada,2019,33,08/17/2019,483,2019-08-17T04:00:00Z,8
Nevada,2019,34,08/24/2019,482,2019-08-24T04:00:00Z,8
Nevada,2019,35,08/31/2019,478,2019-08-31T04:00:00Z,8
Nevada,2019,36,09/07/2019,477,2019-09-07T04:00:00Z,9
Nevada,2019,37,09/14/2019,485,2019-09-14T04:00:00Z,9
Nevada,2019,38,09/21/2019,475,2019-09-21T04:00:00Z,9
Nevada,2019,39,09/28/2019,497,2019-09-28T04:00:00Z,9
Nevada,2019,40,10/05/2019,471,2019-10-05T04:00:00Z,10
Nevada,2019,41,10/12/2019,526,2019-10-12T04:00:00Z,10
Nevada,2019,42,10/19/2019,420,2019-10-19T04:00:00Z,10
Nevada,2019,43,10/26/2019,465,2019-10-26T04:00:00Z,10
Nevada,2019,44,11/02/2019,491,2019-11-02T04:00:00Z,11
Nevada,2019,45,11/09/2019,514,2019-11-09T05:00:00Z,11
Nevada,2019,46,11/16/2019,508,2019-11-16T05:00:00Z,11
Nevada,2019,47,11/23/2019,513,2019-11-23T05:00:00Z,11
Nevada,2019,48,11/30/2019,501,2019-11-30T05:00:00Z,11
Nevada,2019,49,12/07/2019,497,2019-12-07T05:00:00Z,12
